Canonical_Smiles,Inhibition 1,Inhibition 2,Inhibition 3
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,78.1358,76.5796,73.3009
C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,13.4748,14.5077,13.4299
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,46.9943,35.0804,51.9146
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,19.4665,22.8332,22.7571
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0272,12.5544,1.5141
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],27.5919,22.6259,30.2431
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,4.8668,4.1023,4.5198
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,81.4719,78.3105,76.7176
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,25.5471,27.0383,26.9575
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,82.2007,85.2873,74.8414
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,11.2947,8.6743,48.5929
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,3.6102,2.1303,0.5489
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],15.0536,14.5204,16.8904
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],34.255,8.7523,38.9083
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,29.6849,28.4269,30.0087
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],43.5395,61.8061,40.5764
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,55.301,33.4178,40.9238
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,88.7745,72.9739,84.3258
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,66.6306,69.1755,57.6057
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl,42.7473,38.3758,44.9674
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,58.2705,65.1626,54.2243
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,41.4331,38.6472,37.7959
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,83.9706,73.47,76.0822
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,49.851,43.072,43.6763
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],66.6369,54.7738,58.7513
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,63.6215,64.4999,52.804
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,82.5404,80.9897,85.5979
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,46.8752,41.6642,35.4204
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-],34.2501,28.4822,28.4087
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,88.9835,82.761,83.6949
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,30.0831,32.9926,31.6038
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)/C=C/C(=O)O,66.6241,64.097,68.4873
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,52.1864,43.2413,47.7929
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,44.7276,52.4631,56.078
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,33.285,7.1392,12.2275
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,94.2303,90.0761,88.6451
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,83.6021,80.2199,86.9227
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,51.549,47.5189,46.0885
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C.O,67.3347,61.7042,68.0925
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,45.8536,49.4308,43.86
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,7.4244,8.9882,18.642
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,35.7042,29.5167,21.1978
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,10.0327,13.467,15.8699
Nc1cc(-c2ccncc2)c[nH]c1=O,35.8213,26.3555,41.6236
CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,1.3987,1.2266,1.0672
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl,21.4259,21.6314,23.9104
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,40.7851,37.9345,38.0845
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,50.2076,41.6695,44.8574
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,48.6802,35.0869,48.9955
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,33.6055,13.3205,8.5123
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,8.4745,9.0416,6.4968
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,48.0853,47.1762,48.4391
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,12.7701,16.8113,18.976
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,16.0767,18.1932,24.1589
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,40.3427,39.4921,40.825
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,46.6101,44.5535,39.877
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0.0023,1.3546,25.2472
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,23.6202,27.9626,18.8666
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,35.1885,26.4343,35.7004
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,6.1325,13.6229,12.2873
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,25.0775,23.8128,20.8918
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],6.2696,5.4681,14.6025
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,46.6125,42.8236,51.278
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,19.794,16.2148,15.4689
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,90.7734,83.9383,86.7543
CNCCCN1c2ccccc2CCc2ccccc21.Cl,28.6449,22.9039,25.2768
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,43.4338,45.2435,49.3303
O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],14.0657,11.3033,17.9159
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,28.9384,26.5883,27.5758
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,69.4929,59.0618,66.1362
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,67.8036,69.9898,82.7861
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,25.7996,35.8392,31.5198
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.6364,3.8809,4.8278
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=C(O)C(O)C(O)C(=O)O,75.2363,73.8263,72.9067
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,43.4835,42.2757,47.0761
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,55.5003,55.1891,50.8914
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,42.588,34.7851,42.8652
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,29.8505,26.6633,31.7577
Cc1cc(O)c2ccccc2c1O,37.5503,59.2658,34.084
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,26.1738,30.5598,29.4399
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,8.132,1.751,0.4484
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],36.8523,40.3599,42.7533
Oc1cccc(O)c1,49.7889,46.3921,49.0767
C=CCc1ccc(O)c(OC)c1,10.4675,10.6988,18.3847
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,24.9389,25.0878,28.2527
CCCCCCc1ccc(O)cc1O,71.7592,69.0294,71.0519
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,13.1536,13.5801,16.5389
O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,15.7049,24.8999,24.3037
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,5.6814,1.0373,7.14
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,13.7237,14.2805,12.034
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,45.8873,53.6221,54.759
CC(=O)Oc1cccc(O)c1,11.9463,12.0654,1.647
Cc1ccc([N+](=O)[O-])c2c1O[Hg]2,82.2513,74.628,80.1361
CCCCc1cc2ccccc2c(OCCN(C)C)n1.Cl,3.7838,5.6978,2.5331
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,32.3583,27.8768,30.5325
CC(=O)O[Hg]c1ccccc1,36.2769,53.5691,53.3406
CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,51.0963,58.0991,56.7178
CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,18.4804,18.0883,20.1817
Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,63.3406,62.8843,49.1592
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,81.3508,82.6538,82.747
Cc1cc(O)c(C(C)C)cc1Cl,2.858,0.6384,2.8698
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,83.1301,85.9972,93.1223
CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C,24.9151,33.0848,30.591
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,46.5992,51.0286,62.1694
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2.6632,1.8235,3.2833
c1ccc2sc(SN3CCOCC3)nc2c1,7.8795,15.888,17.1127
CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,66.3709,61.3204,57.1907
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,3.6684,5.4506,8.1468
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,89.3615,87.5023,80.6469
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,81.2964,83.6311,83.5087
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,62.0036,59.0457,60.8147
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1.Cl.Cl,81.0002,81.2915,70.9234
Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN(C2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,56.5389,58.7514,56.014
CC(Cc1ccccc1)NCCCCl,5.3197,10.3029,9.1493
[O-][n+]1cccc(/C(Cl)=N/OC[C@@H](O)CN2CCCCC2)c1,6.8613,1.5668,9.0832
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,33.5903,31.4986,34.1089
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.O=C(O)CC(O)(CC(=O)O)C(=O)O,78.0974,73.0098,77.204
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.9819,18.5516,11.6209
Cl.Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,90.5824,87.7194,89.3975
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,55.811,47.1472,66.6669
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,86.9769,90.0473,83.6027
CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,77.8205,77.0658,78.4788
CC(Cc1ccccc1)NCc1ccccc1Cl.Cl,81.0861,74.9586,82.2744
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1.CS(=O)(=O)O,48.7389,51.0055,51.3314
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,16.0618,9.9558,17.6376
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,40.7676,39.2638,47.7876
C[C@@H](N)[C@@H](O)c1ccccc1.Cl,2.066,9.1602,7.4479
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,27.9902,20.7183,24.5741
N/C(=N\N=C\c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,9.2993,12.5414,4.8351
Cc1cccc(Cc2cnc[nH]2)c1C.Cl,86.4922,84.7476,80.1655
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,62.7141,61.9193,60.9256
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,86.5187,74.841,85.5409
C/C=C/c1ccc(O)c(OC)c1,10.1974,15.4387,8.9582
Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,9.4994,6.432,9.6168
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,53.4428,34.3583,53.5495
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,47.8282,46.7032,49.5209
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],20.4613,20.9913,24.5914
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,40.5848,40.316,42.823
C/C=C/c1ccc(OC)cc1,35.049,32.4547,32.1307
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,22.9319,20.1753,24.4561
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,18.0811,10.8575,13.5498
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,77.9254,73.3073,73.5793
CC(C)=CCC/C(C)=C/CO,10.0879,5.7093,1.2282
CNC(=O)Oc1cccc2ccccc12,0.5548,2.4212,8.0336
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.1404,5.7059,7.6853
CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,44.5067,54.0998,62.269
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,9.3173,3.6263,12.3423
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,16.6303,8.7917,14.3636
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3,73.4777,69.6318,66.436
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,9.6946,12.6781,7.8218
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,8.8532,8.5067,6.0213
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.O=C(O)C(=O)O.O=C([O-])C(=O)O.O=C([O-])C(=O)O,37.6861,32.5609,35.5033
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.3522,4.2996,1.9444
CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O,6.5143,9.6777,12.786
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,68.1907,55.1864,72.6979
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,25.7012,12.7681,2.2231
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,34.3253,32.663,22.4361
c1ccc2[nH]ccc2c1,0.1592,0.4299,0.105
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O,51.176,46.2377,56.7059
CCCCOC(=O)c1ccc(N)cc1,1.8694,2.5108,2.5144
O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1,24.3627,28.3739,31.358
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,24.3072,23.9055,23.4038
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,7.775,4.2881,7.4483
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,18.9568,21.1865,22.4366
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13,80.7471,78.1378,83.2888
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],15.1801,24.6896,22.7393
CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,78.7776,68.281,64.6052
CC(C)C[C@@H]1[C@H](c2ccccc2)OC(=O)N1CCCN1CCCCCC1.Cl,86.1852,75.7776,76.1736
O=S(=O)(O)O.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,4.769,5.0592,6.6645
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,84.8378,69.5621,80.2529
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,32.8926,24.9444,27.2426
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,42.0241,39.7079,44.8146
Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl,84.9668,81.7757,82.5118
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,9.736,15.3626,7.5449
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,42.4471,39.5702,35.7678
O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,68.3319,68.2368,73.0108
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,92.3624,90.0432,85.6081
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,94.1215,93.1228,92.3642
CCCc1cc(C(N)=S)ccn1,4.1676,2.939,7.5795
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,18.4943,11.884,38.7717
Br.COc1c2c(cc3c1OCO3)CCN(C)C2,8.7306,15.2125,7.3721
CCC(=O)c1c(O)cc(O)cc1O,28.4141,27.0625,27.1568
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,61.861,43.3752,33.8767
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-],65.3485,54.2652,52.8292
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,86.4297,85.846,89.9768
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,87.1068,82.6732,88.0857
Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,39.06,31.9601,39.0059
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,9.2475,7.1691,3.6839
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl,25.6076,20.2897,25.7396
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,67.7088,65.6045,65.5246
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,22.6251,22.4072,22.6404
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl,11.5897,12.3484,8.1247
CCOc1c(N2CCOCC2)cnn(C)c1=O,20.2317,8.2108,64.8425
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,42.5528,30.656,30.2137
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,43.3605,42.5396,43.0605
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,87.7861,90.125,86.8866
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,21.9928,18.578,13.1054
CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC,8.723,12.1981,0.8611
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O,58.9841,56.3666,55.3097
COc1ccc(C(=O)N2CCCC2=O)cc1,0.1396,17.3191,2.2618
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.6779,5.9829,0.4411
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,45.7694,45.078,46.7536
Cc1ccc(C(C)C)cc2c(C)ccc1-2,11.216,12.9871,19.6653
CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,57.1387,63.5251,57.6209
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,7.2679,0.7401,4.2061
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,57.693,56.5726,54.2378
