,Canonical_Smiles,Inhibition
1674,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(I)cc1.O=C(O)C(=O)O,41.0
1683,CCC(c1ccc(-c2ccc(O)cc2)cc1)n1ccnc1,91.0
1684,CCC(c1ccc(-c2ccc(O)cc2)cc1F)n1ccnc1,91.0
1686,COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1O,6.1
1687,COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1OCc1ccccc1,2.3
1699,Cc1ccc(-c2cc3occ(CN4CCC[C@H](N)C4)c3cc2-c2ccc(C#N)cc2)cc1,19.0
1700,Cc1c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(=O)n(C[C@H](NCCCC(=O)O)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,21.0
1701,CN(C)C(=O)C1CCN(c2cncnc2-c2ccc(F)cc2)CC1,37.0
1702,CN(C)C(=O)C1CCN(c2cnccc2-n2cccn2)CC1,1.0
1708,Cc1n[nH]c(C)c1N1CCN(c2cc(-c3nn[nH]n3)ccc2F)CC1,18.9
1709,Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,82.0
1712,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1ccccc1[N+](=O)[O-],18.0
1713,Cc1[nH]n(-c2nc3ccccc3s2)c(=O)c1-c1ccccc1,24.0
1714,COc1ccc2nc(-n3nc4c(c3O)-c3ccccc3CC4)sc2c1,9.0
1717,COc1cccc(CNC(=O)c2cn(-c3ccccc3)c3cc(-c4cn[nH]c4)ccc23)c1,93.0
1718,Cc1ccc(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,49.0
1719,CC(C)n1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,16.0
1724,C[C@H](C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)ccc3F)ccc2O1)C(=O)O,18.0
1726,O=C1c2cc(Cl)ccc2-n2c1nc1ccccc1c2=O,10.0
1733,CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,57.0
1738,Cc1csc2nc(C(=O)NCc3cccc(OCCSc4nc[nH]n4)c3)[nH]c(=O)c12,67.0
1742,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1F,86.0
1743,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(C(F)(F)F)c2)cc1F,15.0
1744,Cn1c(-c2noc(C3CCN(C(=O)Nc4ccccc4Cl)CC3)n2)nc2ccccc21,35.0
1754,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Cl)cccc21,48.0
1759,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6nc(C)nc6C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,27.0
1760,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CN6CCOCC6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,16.0
1769,NC(=O)c1sc2nccc(N3CCCCC3)c2c1N,23.0
1773,COC(=O)C1CCN(C(=O)c2ccc(N(CCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
1774,CCOC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,14.0
1775,COc1ccc(CNC(=O)c2ccc(CNCc3cnc4nc(N)nc(N)c4n3)cc2)cc1OC,31.0
1776,COC(=O)C1CCN(C(=O)c2ccc(SCc3cnc4nc(N)nc(N)c4n3)nc2)CC1,39.0
1778,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=P(O)(O)O,89.0
1779,CC(C)(C)c1ccc(CN2CC(O)n3nc(C(=O)N4CCCCC4)cc3C2=O)cc1,0.0
1781,CNCc1cn(S(=O)(=O)c2cccc(F)n2)c(-c2cccnc2F)c1F,46.0
1783,CCCc1oc(CCC)c(C(=O)O)c1C,13.0
1786,CNCc1cn(S(=O)(=O)c2ccc(F)cn2)c(-c2cccnc2F)c1F,21.7
1788,Cc1ccc(-c2ccnc(C)c2)c(C(=O)N2CCC(O)(Cc3ccccc3)CC2)c1,60.0
1789,Cc1cccc(C(=O)N2CCC(O)(Cc3ccccc3)CC2)c1-c1ccncc1,77.0
1794,CCCCCCCC/C=C\CCCCCCCC(=O)NC(CO)(CO)CO,20.0
1796,Cl.O=S1(=O)CCC(NCCOc2cc(F)ccc2F)c2ccccc21,26.5
1799,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,16.0
1801,CNCc1cn(S(=O)(=O)c2cncc(Cl)c2)c(-c2cccnc2F)c1F,45.9
1803,CNCc1cn(S(=O)(=O)c2cccs2)c(-c2cccnc2F)c1F,20.5
1804,CNCc1cn(S(=O)(=O)c2cccc(C)n2)c(-c2cccnc2F)c1F,22.9
1807,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,31.0
1808,COc1ccc(/C=C/C(=O)c2cc(OC)ccc2O)cc1,6.2
1809,COc1ccc(O)c(C(=O)/C=C/c2c(OC)cccc2OC)c1,15.3
1812,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,28.0
1813,CC(C)(C)c1ccc(Cn2ccn3nc(C(=O)N4CCCCC4)cc3c2=O)cc1,0.0
1816,Cc1nccn1CCN1CCN(C(=O)CCS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,53.0
1817,N#Cc1ccc(Cc2cc3ccccc3cc2-c2cccnc2)cc1,17.0
1837,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccnc3)c3cccc(F)c23)C2CC2)cc1=O,61.0
1838,CS(=O)(=O)N(Cc1cnc[nH]1)c1ccc(-c2nc3ccccc3s2)cc1,85.0
1839,Cc1ncn(-c2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2)n1,48.0
1841,CNCc1cn(S(=O)(=O)c2cccnc2C)c(-c2cccnc2F)c1F,30.1
1850,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)OCc2cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)sc2-3)[nH]1)C(C)C,22.0
1851,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)F)CC2)c2ccccc12,25.2
1855,COc1c(C(=O)CC(=O)c2ccccc2)ccc2occc12,9.0
1857,CCNC(=O)N[C@H]1CC[C@@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,50.0
1858,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,25.0
1862,c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3o1)CO2,15.0
1864,N#Cc1cc(-c2ccnc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)n2)cc(N2CCOCC2)c1,33.0
1866,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,62.0
1869,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Br)cc1.O=C(O)C(=O)O,36.0
1870,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,10.4
1873,c1ccc(NCc2nc(-c3ccncc3)n[nH]2)cc1,94.0
1874,O=C(Nc1cnn(-c2csc(C(=O)NCC3CCOCC3)c2)c1)Nc1ccccc1Cl,21.0
1876,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3)c3ccc(O)cc3)cc2)CC1.Cl,16.9
1879,Cc1csc2nc(C(=O)NCc3cccc(NC(=O)CCc4nc[nH]n4)c3)[nH]c(=O)c12,8.8
1880,COc1ccccc1-c1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,30.0
1888,CCC(c1ccc(-c2ccc(O)c(O)c2)cc1)n1ccnc1,99.0
1892,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccccn1,89.0
1893,CCCN(CCCNc1ccnc2cc(Cl)ccc12)CC1CC2C=CC1C2,30.0
1901,O=c1c(O)c(-c2ccco2)oc2cc(O)ccc12,14.06
1902,O=c1c(O)c(-c2c[nH]c3ccccc23)oc2ccc(O)cc12,18.71
1906,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cccnc2)C2CC2)cc(OCCOC)c1,75.0
1907,O=S(=O)(c1ccc(F)cc1F)n1cc(Cl)c2cc(CN3CCNCC3)ccc21,44.97
1908,CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccc(C(C)C)cc3)c2)CC1,68.07
1910,CCOC1=CS(=O)(=O)c2cc3c(Nc4ccc5scnc5c4)ncnc3cc21,0.0
1911,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1,28.0
1913,Cn1cc(-c2cnc3ccc4ccc(CS(N)(=O)=O)cc4c(=O)c3c2)cn1,0.0
1914,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccccc2)cc1F,95.0
1922,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3cc(Br)ccc32)N1,52.0
1924,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2c[nH]c3cccc(F)c23)C2CC2)cc1=O,74.0
1926,CC1=C(C(=O)OC(C)C)C(c2ccco2)NC(=S)N1,1.0
1929,CNCc1cn(S(=O)(=O)c2ncccc2C)c(-c2cccnc2F)c1F,29.0
1930,CC1(C)Oc2cc(C#Cc3ccccc3C(F)(F)F)ccc2-c2nc(-c3c(C#N)cccc3C#N)[nH]c21,24.0
1931,Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,49.0
1932,Cn1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,25.0
1933,COc1ccc(NC(=O)c2c(C)[nH]n(-c3ccccn3)c2=O)cc1F,6.0
1938,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,25.0
1940,CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)c2ccccc2)cc1,0.0
1945,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccn3)s2)c1,83.0
1946,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,50.4
1947,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,45.2
1949,O=c1c(O)c(-c2ccco2)oc2ccc(O)cc12,7.49
1951,CCC(=O)NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,30.0
1952,COc1ccc2c(C(=O)NCc3ccc(F)cc3)c(O)n(O)c(=O)c2c1,100.0
1954,CN1CCC(NC(=O)Nc2cccc3[nH]ncc23)c2ccc(C(F)(F)F)cc21,47.0
1956,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,7.82
1957,Cc1ccc(-n2c(C)nnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,3.0
1958,Cc1ccc(-n2nc(C(=O)N3C[C@@H](C)N[C@@H](C)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,23.0
1964,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1,60.4
1965,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1,60.4
1966,O=C(c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1)N1CCCC1,8.3
1967,COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
1968,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21,59.0
1972,Cc1cc(-c2ccc(CNC(=O)c3ccc4c(c3)[nH]c3ccccc34)cc2)ccn1,7.0
1976,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cccc(Cl)c3)ccc2O1,24.0
1977,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(F)c3Cl)ccc2O1,6.0
1980,CCOC(=O)C1CCN(C(=O)c2ccc(N(CC)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,0.0
1981,CCOC(=O)C1CCCN1C(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1,14.0
1986,COc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,36.0
1987,Nc1cnc2cccc(N3CCN(C(=O)CCS(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3)n12,52.0
1991,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,77.0
1992,Cc1ccc(S(=O)(=O)N2CCCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1.Cl,1.2
2000,Cc1csc2nc(C(=O)NCc3cccc(OCCCSc4nc[nH]n4)c3)[nH]c(=O)c12,60.0
2002,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccc(F)cc3)c2c(=O)[nH]1,60.0
2003,CNCc1cn(S(=O)(=O)c2ccoc2)c(-c2cccnc2F)c1F,12.8
2006,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)c3ccccc3)c2)n1C,87.0
2008,O=C(Nc1ccc(-c2ccncc2)cc1)C1COc2ccccc2O1,51.0
2009,O=C(NC1CC1)C1CCN(c2cncnc2-c2ccccc2)CC1,50.0
2010,Cc1ncc2n1C(=O)N(N1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,38.0
2017,CNC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(Cc2ccc(Cl)cc2)[C@H](C)C1,92.9
2030,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,17.0
2031,CCCCc1nc(C(C)C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,50.0
2032,Cc1c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,96.0
2034,O=C(c1cc(-n2ccc3c(Br)cccc32)c(O)cc1O)N1Cc2ccccc2C1,22.0
2038,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1,38.0
2049,Cc1[nH]n(-c2ccccn2)c(=O)c1C(=O)Nc1cccc(C(F)(F)F)c1,12.0
2050,CC(=O)Nc1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1,77.0
2051,CNc1cc(-c2nnc(CNc3cccc(C(=O)NCc4c(F)cccc4F)c3)n2C)ccn1,29.0
2052,CC(C)n1c(CNc2cccc(C(=O)NCc3ccccc3)c2)nnc1-c1ccncc1,50.0
2053,Cn1c(CNc2cccc(C(=O)NCc3ccccc3C(F)(F)F)c2)nnc1-c1ccncn1,63.0
2054,COc1ccc(F)cc1[C@H](Cn1c(=O)c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(C)n(Cc2c(F)cccc2F)c1=O)NCCCC(=O)O,28.0
2057,CCN(CC)Cc1c(O)c(OC)c(O)c2c1C(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]21,15.0
2061,Oc1ccc2cc(-c3cccc(-c4ccncc4)c3)ccc2c1,19.0
2062,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(OC)nc1)c(=O)n2Cc1c(F)cccc1F,7.0
2064,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O,77.0
2066,COc1cccc2c1C(=O)c1c(oc3c1c(=O)oc1ccccc13)C2=O,22.11
2067,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,80.0
2069,Cc1c(Br)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,42.0
2070,COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1OCc1ccc(F)cc1,1.5
2073,CCOC(=O)c1c(C)nc(-c2cccc(C#N)c2)n1OCc1ccc(C#N)cc1,2.16
2075,COc1cccc(CNC(=O)c2cc3ccc(-c4ccnc(N)n4)cc3[nH]2)c1,14.0
2076,Cl.O=S1(=O)CCC(NCCOc2cc(F)ccc2F)c2cc(F)ccc21,23.1
2078,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4cccc(Cl)c4)cc3)c12,42.0
2079,O=C1c2ccccc2-n2c1nc1ccc(Br)cc1c2=O,10.0
2081,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc(Cl)ccc12,32.0
2084,CCN1CCN(c2ccc(Nc3ncc4scc(-c5ccc6cc[nH]c6c5)c4n3)cc2)CC1,76.0
2085,CN1CCN(c2cc(CN(C)C3CCCc4cccnc43)ncn2)CC1.Cl,9.0
2087,N#CC=C1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,32.03
2090,O=C1COCCN1c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,0.0
2091,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)co1,1.0
2092,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,13.0
2093,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,19.0
2094,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCNCC1,2.0
2100,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1F,96.0
2101,O=C1C[C@@H](c2ccc(F)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CN1,95.0
2106,CNCc1cn(S(=O)(=O)c2ccccn2)c(-c2cccnc2F)c1F,7.7
2110,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCC[C@H](CO)C4)C(C)(C)C3)nc12,43.0
2111,CN(Cc1cccs1)C(=O)CC12CC3CC(CC(C3)C1)C2,66.0
2113,COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,62.0
2114,COc1cc2c(NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0.0
2118,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3cccnc3)c2)[nH]1,93.0
2119,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccco3)c2)[nH]1,81.0
2120,Cc1cc(-c2nc3cccnn3c2-c2ccnc(NC(=O)c3cc[n+]([O-])c(C)c3)c2)ccc1F,38.0
2123,COc1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1Cl.Cl,66.0
2126,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(N[C@H](C4CC4)C(F)(F)F)c23)cn1,48.0
2127,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(ccc4cc(-c5cnc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]5)sc43)c2)[nH]1)C(C)C,12.0
2128,CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(N2CCNCC2)n1,60.2
2133,Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,90.0
2138,O=C(Nc1ccccc1Cl)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,58.0
2142,CCC(c1ccc(-c2ccc(OC)cc2)cc1)n1ccnc1,80.0
2143,O=C(c1cc(-n2ccc3c([N+](=O)[O-])cccc32)c(O)cc1O)N1Cc2ccccc2C1,8.0
2145,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1cc(-n2ccnc2C)cs1,18.0
2146,CN1CCN(Cc2ccccc2C(=O)/C=C/c2cccc(/C=C/C(=O)NO)n2)CC1,85.0
2156,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc([N+](=O)[O-])cc1,8.0
2159,Cc1ncc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)n1C,25.0
2160,COc1cc(-c2cn[nH]c2)cc2c(=O)[nH]c(C(N)c3cccc(Cl)c3)nc12,80.0
2161,CC(C)n1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,4.0
2165,Cc1nccc(CNS(=O)(=O)Cc2ccc3ccc4ncc(-c5cnn(C)c5)cc4c(=O)c3c2)n1,22.0
2174,COc1cccc(CN(C)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,27.0
2177,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cnc(C)n6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,30.0
2178,CCc1nccn1C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(-n5cnn(C(C)CC)c5=O)cc4)CC3)cc2)O1,7.0
2179,CCOc1cc(NC(=O)NCc2cc(C)c(-c3cn(C)nc3C(F)(F)F)nn2)cc(Cl)n1,23.0
2180,CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
2181,CCN1CCN(c2ccc(Nc3ncc4scc(-c5ccccc5)c4n3)cc2)CC1,81.0
2182,CCN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(N6CCCS6(=O)=O)c5)c4n3)cc2)CC1,59.6
2186,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1ccccc1Cl,7.0
2187,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3ccc(Cl)cc3)ccc2O1,14.0
2193,Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl,13.0
2194,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,12.0
2205,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1F,75.1
2206,Cn1nccc1[C@H]1CCCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,53.9
2208,COc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,20.0
2209,CNc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1C,41.0
2210,Cc1ccc([C@H]2CCNC[C@@H]2COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)cc1,95.0
2211,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CNC[C@H]2c2ccc(Cl)cc2)cc1F,93.0
2212,CN1CC[C@@H](c2ccc(Cl)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,97.0
2213,O=S(=O)(Nc1cccnn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,13.0
2214,COc1cc(C(=O)NC(=S)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)c2)cc(OC)c1OC,7.0
2219,CCN1CCN(C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)c3cccnc3c2O)CC1,14.0
2220,CCN(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,76.9
2221,COc1cccc(CNC(=O)c2c[nH]c3cc(-c4ccncc4)ccc23)c1,80.0
2223,CCN(CC)c1ccc(/C=C2\C(=O)N(c3ccccn3)N=C2C)cc1,74.0
2224,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,87.0
2236,CNCc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1F,14.4
2239,COC(=O)CCc1oc(C)c(C)c1C(=O)OC,22.0
2240,CCCc1oc(CCCO)c(C(=O)OC)c1C,0.0
2241,COc1ccccc1CNC[C@H]1C[C@@H]1c1cc(F)ccc1OC.Cl,85.6
2243,COc1ccc2oc(-c3csc4ccccc34)c(OC(C)=O)c(=O)c2c1,41.95
2244,O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1c(F)cccc1Cl,24.0
2246,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)CCc2cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)sc2-3)[nH]1)C(C)C,56.0
2247,O=C(c1cc2c(s1)CCCC2)N1CCC[C@H](c2ccnc3ncnn23)C1,69.0
2248,Cc1cc(C)cc(NC(=O)c2cccnc2SCc2ccnc(C#N)c2)c1,48.0
2255,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Cl)c(-c2ccc3c(c2)OCC(C)(C)COc2cc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4Cl)ccc2-3)[nH]1)C(C)C,6.0
2258,Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,50.0
2261,Cc1c(N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)c(=O)n(C[C@H](NCCCC(=O)O)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,17.0
